station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L],부유물질 농도[mg/L]
한림연안3_연안,2017-02-26,126.16,33.29444444,171.2,34.58,14.62,0.06,,9.07,8.14,,3.2,,68.5,9.5,75.0,0.97,3.2,16.4,1,,2.4
한림연안3_연안,2017-05-14,126.16,33.29444444,132.9,34.36,16.25,0.27,,8.8,8.19,,2.6,,48.5,11.8,51.2,1.39,0.1,13.1,1,,3.4
한림연안3_연안,2017-08-17,126.16,33.29444444,106.8,30.78,25.9,0.15,,7.24,8.22,,0.8,,11.5,12.0,12.4,1.28,0.1,15.2,1,,2.3
한림연안3_연안,2017-11-01,126.16,33.29444444,122.0,33.81,21.38,0.24,,7.26,8.15,,2.6,,34.0,10.5,40.6,1.58,4.0,13.5,1,,4.9
가로림연안4_연안,2018-02-08,126.3336111,36.9225,290.1,31.99,-0.15,2.2,,10.26,8.27,,2.7,,,2.5,184.9,1.25,4.0,33.3,1,,9.3
가로림연안4_연안,2018-05-15,126.3336111,36.9225,198.7,31.52,12.74,2.66,,7.89,8.05,76.2,1.3,1.3,79.5,1.7,93.0,2.43,12.2,20.7,1,,30.3
가로림연안4_연안,2018-08-13,126.3336111,36.9225,184.2,31.65,26.17,1.9,,7.3,8.0,,3.7,,19.0,1.3,59.7,1.18,37.0,29.0,1,,28.0
가로림연안4_연안,2018-11-12,126.3336111,36.9225,316.1,31.09,14.83,0.66,,7.49,8.12,,12.9,,,1.4,171.3,1.44,16.2,37.1,1,,11.6
거진연안2_연안,2018-02-08,128.4597222,38.44027778,221.0,34.07,2.67,0.16,,11.24,8.12,,2.5,,,8.5,134.0,0.51,15.6,28.5,1,,10.8
거진연안2_연안,2018-05-05,128.4597222,38.44027778,181.9,33.97,10.34,1.21,,9.75,8.19,,0.7,,,8.5,127.0,2.6,9.9,19.8,1,,4.9
거진연안2_연안,2018-08-09,128.4597222,38.44027778,91.0,32.89,24.34,2.55,,7.91,8.0,147.9,0.4,0.0,9.6,3.0,22.1,1.59,12.1,9.9,1,,7.4
거진연안2_연안,2018-11-03,128.4597222,38.44027778,136.9,33.18,15.6,1.12,,8.14,8.29,,0.9,0.6,10.1,8.5,17.4,0.87,6.5,13.1,1,,4.2
제주연안3_연안,2018-02-25,126.5683333,33.53388889,119.2,34.43,13.86,0.35,,9.6,8.32,,4.1,,63.4,12.0,72.9,0.82,5.4,19.0,1,,2.6
제주연안3_연안,2018-05-11,126.5683333,33.53388889,173.0,34.35,16.0,0.47,,8.17,8.3,,3.6,,35.0,7.5,44.7,1.15,6.1,25.7,1,,12.8
제주연안3_연안,2018-08-30,126.5683333,33.53388889,134.5,32.75,21.57,2.0,,7.3,8.31,,2.2,0.0,1.9,7.5,6.0,1.58,1.9,12.5,1,,2.2
제주연안3_연안,2018-11-15,126.5683333,33.53388889,208.2,33.7,19.1,0.3,,7.56,7.7,,8.2,,83.7,9.8,105.1,0.82,13.2,21.1,1,,5.7
한림연안3_연안,2018-02-25,126.16,33.29444444,147.9,34.38,13.88,0.3,,9.04,8.24,,3.9,,65.8,12.0,73.0,1.06,3.4,18.6,1,,2.3
한림연안3_연안,2018-05-11,126.16,33.29444444,98.9,34.31,16.69,0.35,,8.36,8.3,,0.9,0.7,20.5,12.0,24.5,1.57,3.0,13.1,1,,13.2
한림연안3_연안,2018-08-30,126.16,33.29444444,128.2,32.98,21.84,2.02,,7.49,8.26,40.3,0.4,0.0,0.0,6.4,7.8,2.08,7.4,12.7,1,,12.8
한림연안3_연안,2018-11-15,126.16,33.29444444,78.7,33.97,20.8,0.23,,8.96,7.75,,4.5,2.4,22.5,8.3,30.9,0.68,3.8,8.6,1,,5.9
가로림연안4_연안,2019-02-12,126.3336111,36.9225,315.0,31.71,3.39,1.99,,10.7,7.94,,2.4,,,1.5,184.1,1.38,17.7,35.8,1,,17.4
가로림연안4_연안,2019-05-06,126.3336111,36.9225,194.2,31.74,11.01,0.87,,9.53,8.06,148.7,3.1,,112.3,1.5,116.2,1.72,0.7,26.6,1,,24.4
가로림연안4_연안,2019-08-06,126.3336111,36.9225,223.2,31.51,24.79,3.73,,7.76,8.07,,4.6,,28.1,0.8,44.8,1.6,12.2,31.1,1,,21.8
가로림연안4_연안,2019-11-09,126.3336111,36.9225,206.6,31.89,16.9,2.26,,8.16,8.06,,7.9,,57.3,4.6,68.6,1.19,3.4,31.9,1,,8.9
거진연안2_연안,2019-02-17,128.4597222,38.44027778,218.3,34.09,5.22,0.47,,9.65,8.18,,3.2,,,6.0,128.6,0.58,5.7,30.0,1,,13.0
거진연안2_연안,2019-05-02,128.4597222,38.44027778,129.3,33.84,13.7,1.76,,9.15,8.17,120.5,0.2,1.6,4.2,5.3,11.6,1.26,7.2,12.6,1,,5.6
거진연안2_연안,2019-08-08,128.4597222,38.44027778,85.4,33.12,22.85,1.46,,8.14,8.18,144.3,0.0,1.7,2.7,6.8,3.3,1.09,0.6,7.6,1,,7.3
거진연안2_연안,2019-11-10,128.4597222,38.44027778,163.7,33.16,17.64,1.96,,8.33,8.14,139.9,1.2,0.2,5.9,7.5,18.7,0.78,11.6,15.3,1,,4.1
제주연안3_연안,2019-02-27,126.5683333,33.53388889,112.3,34.05,15.05,0.16,,9.26,8.22,,2.6,,90.1,7.7,110.3,0.85,17.6,46.0,1,,17.7
제주연안3_연안,2019-05-08,126.5683333,33.53388889,154.5,34.31,16.94,0.73,,11.07,8.09,,0.8,2.2,6.7,8.7,12.2,1.44,4.7,13.5,1,,20.6
제주연안3_연안,2019-08-13,126.5683333,33.53388889,87.6,31.0,27.33,0.15,,8.16,8.2,,1.2,2.7,1.9,14.6,3.3,1.8,0.2,5.3,1,,4.7
제주연안3_연안,2019-11-05,126.5683333,33.53388889,246.1,32.65,20.91,1.54,,7.9,8.18,,2.8,,82.4,11.9,93.9,1.34,8.7,16.7,1,,4.3
한림연안3_연안,2019-02-27,126.16,33.29444444,131.2,34.32,15.19,0.19,,9.37,8.13,,2.3,,56.5,7.6,63.0,0.35,4.2,16.6,1,,9.3
한림연안3_연안,2019-05-08,126.16,33.29444444,141.1,34.34,16.31,0.28,,10.61,8.12,,2.3,,33.4,10.4,37.6,1.09,1.9,17.1,1,,18.7
한림연안3_연안,2019-08-13,126.16,33.29444444,199.4,31.07,26.11,0.44,,7.46,8.18,,1.5,3.6,4.1,10.4,12.4,1.24,6.8,12.2,1,,3.7
한림연안3_연안,2019-11-05,126.16,33.29444444,169.3,33.85,21.82,0.85,,7.57,8.16,,2.5,,36.3,10.9,50.8,1.53,11.9,13.5,1,,7.6
가로림연안4_연안,2020-02-21,126.3336111,36.9225,256.242,31.7089,5.315,3.76,,11.1778,8.17,323.148,1.344,16.337,87.304,2.5,91.378,1.80096,2.73,29.667,1,,6.65
가로림연안4_연안,2020-05-14,126.3336111,36.9225,281.512,31.7583,12.5937,2.00667,,8.90711,8.0,153.916,4.732,15.159,132.636,0.5,140.14,1.57987,2.772,33.48,1,,21.4
가로림연안4_연안,2020-08-08,126.3336111,36.9225,435.4,28.7181,22.4887,0.856667,,6.8123,7.9,441.168,20.846,30.38,194.348,1.5,287.392,1.81376,72.198,47.368,1,,16.0
가로림연안4_연안,2020-11-15,126.3336111,36.9225,236.446,31.1403,15.7648,1.21,,8.33413,8.12,217.84,6.384,16.864,80.598,1.8,88.998,1.84582,2.016,28.427,1,,15.1
거진연안2_연안,2020-02-11,128.4597222,38.44027778,183.47,34.2326,11.0652,0.998,,9.01064,8.21,321.104,3.318,12.927,87.346,6.0,91.364,1.41375,0.7,24.955,1,,2.75
거진연안2_연안,2020-05-24,128.4597222,38.44027778,218.652,33.593,14.2274,2.12,,8.95757,8.06,286.804,3.192,14.508,67.69,4.5,122.262,1.38667,51.38,32.488,1,,6.45
거진연안2_연안,2020-08-13,128.4597222,38.44027778,100.744,31.5352,22.4658,3.14,,9.52397,8.16,156.268,0.462,0.341,3.696,3.8,4.186,1.91352,0.028,16.647,1,,8.65
거진연안2_연안,2020-11-25,128.4597222,38.44027778,151.718,32.9335,14.611,2.94,,8.91752,8.31,131.88,0.252,1.147,22.456,5.0,24.332,1.71318,1.624,15.035,1,,4.3
제주연안3_연안,2020-02-19,126.5683333,33.53388889,159.418,34.3627,14.9517,0.113,,8.37411,8.27,264.712,3.71,11.408,77.224,3.5,84.77,1.07736,3.836,21.297,1,,26.8
제주연안3_연안,2020-05-18,126.5683333,33.53388889,130.102,33.3906,16.4701,3.02,,10.1605,8.4,201.824,0.924,1.271,17.976,8.3,20.034,0.950347,1.134,12.679,1,,3.4
제주연안3_연안,2020-08-19,126.5683333,33.53388889,143.878,31.8567,27.3586,0.834,,7.29074,8.43,226.8,0.028,0.0075,0.532,12.7,34.706,1.13712,34.146,11.253,1,,2.9
제주연안3_연안,2020-11-09,126.5683333,33.53388889,303.506,31.6688,18.0732,0.812,,9.96221,8.35,1075.65,2.716,13.826,191.954,8.2,196.378,0.945014,1.708,20.646,1,,3.85
한림연안3_연안,2020-02-19,126.16,33.29444444,166.936,34.481,15.3131,0.146,,8.28897,8.29,224.504,3.416,10.354,70.448,6.5,80.136,0.63784,6.272,20.367,1,,29.75
한림연안3_연안,2020-05-18,126.16,33.29444444,116.158,33.9205,16.273,2.3,,7.91455,8.36,164.976,1.61,3.999,27.202,8.0,49.224,1.37883,20.412,16.213,1,,4.35
한림연안3_연안,2020-08-19,126.16,33.29444444,108.374,32.5388,24.8592,2.12,,6.90579,8.39,147.728,0.77,4.371,7.952,8.7,10.822,1.28544,2.1,9.641,1,,2.75
한림연안3_연안,2020-11-09,126.16,33.29444444,117.194,34.0987,19.8851,0.806,,5.96528,8.34,143.836,2.324,10.137,34.482,7.4,39.788,1.26002,2.982,11.47,1,,5.45
