station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L],부유물질 농도[mg/L]
가로림연안4_연안,2017-08-12,126.3336111,36.9225,12.0,314.6,31.68,23.72,2.25,,7.63,8.04,,12.8,,48.7,,62.7,1.68,1.1,30.4,1,,20.6
가로림연안4_연안,2017-11-20,126.3336111,36.9225,14.0,243.5,32.1,10.1,0.92,,9.3,8.17,,11.1,,90.0,,112.2,2.04,11.1,31.2,1,,23.7
거진연안2_연안,2017-02-19,128.4597222,38.44027778,9.0,153.0,34.34,9.88,0.51,,9.28,8.28,,2.6,,,,77.1,0.9,2.2,24.5,1,,13.4
거진연안2_연안,2017-05-12,128.4597222,38.44027778,10.0,124.3,34.31,12.32,1.79,,9.13,8.18,148.3,1.8,,27.6,,29.8,0.77,0.5,18.4,1,,2.2
거진연안2_연안,2017-08-20,128.4597222,38.44027778,8.0,113.1,31.63,23.65,0.94,,7.19,8.22,,0.4,1.2,12.9,,13.8,1.21,0.4,6.1,1,,11.3
거진연안2_연안,2017-11-22,128.4597222,38.44027778,9.0,157.9,33.66,14.16,1.09,,8.41,8.23,,7.0,,,,61.0,0.89,6.9,18.5,1,,6.9
가로림연안4_연안,2018-02-08,126.3336111,36.9225,17.0,296.5,31.99,-0.22,1.93,,10.32,8.28,,2.7,,,,161.8,2.02,4.8,32.5,1,,19.8
가로림연안4_연안,2018-05-15,126.3336111,36.9225,20.0,239.1,31.64,11.18,3.0,,7.37,8.06,67.1,1.4,1.4,81.1,,89.2,2.56,6.6,24.9,1,,35.3
가로림연안4_연안,2018-08-13,126.3336111,36.9225,17.0,196.8,31.65,25.99,1.96,,7.03,8.01,,4.0,,13.7,,45.9,2.16,28.2,33.6,1,,47.1
가로림연안4_연안,2018-11-12,126.3336111,36.9225,18.0,296.4,31.23,14.96,0.69,,7.77,8.13,,27.7,,,,172.7,1.62,12.4,33.0,1,,13.7
거진연안2_연안,2018-02-08,128.4597222,38.44027778,9.0,202.2,34.08,2.71,0.38,,11.12,8.15,,2.8,,,,131.7,0.93,14.4,26.6,1,,17.3
거진연안2_연안,2018-05-05,128.4597222,38.44027778,6.5,161.7,33.96,10.17,1.08,,9.68,8.2,,0.9,,40.5,,51.4,2.34,10.0,19.4,1,,4.5
거진연안2_연안,2018-08-09,128.4597222,38.44027778,11.0,91.7,33.28,20.12,1.53,,8.1,8.07,33.8,0.1,0.0,1.8,,15.1,1.86,13.2,9.8,1,,7.3
거진연안2_연안,2018-11-03,128.4597222,38.44027778,9.0,122.1,33.28,15.57,1.84,,8.18,8.3,139.0,1.6,0.8,10.8,,19.1,0.82,6.8,13.0,1,,2.2
거진연안2_연안,2007-02-01,128.4597222,38.44027778,12.0,105.724,32.93,7.44,0.26,9.0,9.42,7.89,207.089,4.026,17.868,8.338,,33.031,0.63,20.667,27.293,1,,
거진연안2_연안,2007-05-01,128.4597222,38.44027778,14.5,147.958,33.63,7.87,1.73,1.6,8.78,7.9,101.817,3.4,12.0,36.971,,66.123,0.9016,25.752,28.0,1,,
거진연안2_연안,2007-08-01,128.4597222,38.44027778,11.0,211.934,33.59,17.72,0.15922,0.6,4.98,7.63,59.0,1.434,3.99,5.57523,,24.7181,1.0787,17.7089,15.0,1,,
거진연안2_연안,2007-11-01,128.4597222,38.44027778,13.0,84.426,33.53,13.38,0.538,6.2,8.03618,7.96,231.27,2.931,6.764,28.357,,57.864,0.559328,26.576,9.648,1,,
한림연안3_연안,2007-02-01,126.16,33.29444444,45.0,293.116,34.3796,15.0793,0.83754,3.9,8.0585,8.03,100.036,0.94796,7.03734,32.1422,,42.8538,0.659794,9.76363,26.0316,1,,
한림연안3_연안,2007-05-01,126.16,33.29444444,25.0,550.619,34.3239,15.6744,0.49548,1.8,8.01809,8.16,209.169,4.07833,2.84346,40.806,,46.2756,0.52,1.39125,18.5591,1,,
한림연안3_연안,2007-08-01,126.16,33.29444444,36.3,735.0,34.07,17.45,0.98,2.5,6.36,8.04,314.0,4.0,10.0,117.0,,130.0,0.41,10.0,19.0,1,,
한림연안3_연안,2007-11-01,126.16,33.29444444,32.0,725.0,33.97,20.59,0.75,2.4,7.77,8.17,251.0,3.0,8.0,114.0,,128.0,0.93,10.0,17.0,1,,
거진연안2_연안,2008-02-01,128.4597222,38.44027778,12.0,223.127,33.18,8.2,0.926,8.4,8.82464,7.83,319.942,2.84595,18.278,95.2052,,99.4745,0.666667,1.42332,29.248,1,,
거진연안2_연안,2008-05-01,128.4597222,38.44027778,14.5,231.877,34.11,8.61,2.36,5.4,10.6903,7.94,23.4375,1.7724,0.73915,12.5545,,18.6293,2.22,4.3024,28.3713,1,,
거진연안2_연안,2008-08-01,128.4597222,38.44027778,11.0,103.271,34.05,19.7,,,8.35548,7.91,171.87,0.71002,1.95674,9.978,,16.6659,0.984,5.9779,9.607,1,,
거진연안2_연안,2008-11-01,128.4597222,38.44027778,13.0,229.187,33.65,13.7,,,8.73732,8.1,258.543,5.027,12.702,85.801,,100.787,1.58667,9.959,16.218,1,,
한림연안3_연안,2008-02-01,126.16,33.29444444,45.0,366.0,34.51,14.47,0.81,1.4,8.44,8.14,237.0,5.0,6.0,99.0,,106.0,2.56,2.0,13.0,1,,
한림연안3_연안,2008-05-01,126.16,33.29444444,25.0,214.0,34.06,14.23,0.42,2.2,7.03,8.15,346.0,3.0,7.0,82.0,,90.0,1.2,5.0,13.0,1,,
한림연안3_연안,2008-08-01,126.16,33.29444444,36.3,420.0,33.97,15.77,,,6.64,8.15,522.0,4.0,2.0,250.0,,276.0,0.06,23.0,19.0,1,,
한림연안3_연안,2008-11-01,126.16,33.29444444,32.0,159.0,32.91,21.78,,,6.76,8.12,313.0,5.0,2.0,80.0,,92.0,0.14,6.0,18.0,1,,
거진연안2_연안,2009-02-01,128.4597222,38.44027778,12.0,185.167,34.08,5.07,0.624,1.4,9.84327,8.21,376.854,4.062,21.476,127.109,,133.556,0.629333,2.385,36.673,1,,
거진연안2_연안,2009-05-01,128.4597222,38.44027778,14.5,446.173,33.7,11.89,2.92,1.8,9.32924,8.04,166.633,0.457,13.3095,6.23,,7.554,0.490453,0.867,27.71,1,,
거진연안2_연안,2009-08-01,128.4597222,38.44027778,11.0,280.32,32.59,19.33,0.88,2.6,8.17403,8.14,75.207,1.448,3.56104,1.87668,,13.4937,0.842667,10.169,10.2266,1,,
거진연안2_연안,2009-11-01,128.4597222,38.44027778,13.0,124.0,33.3,13.17,1.482,3.2,8.51504,8.12,128.0,1.0,3.0,6.0,,12.0,0.608,5.0,26.0,1,,
한림연안3_연안,2009-02-01,126.16,33.29444444,45.0,228.711,34.2555,15.1438,0.60353,2.5,8.36752,8.03,549.804,3.17921,12.3668,118.142,,126.05,1.4386,4.72925,20.986,1,,
한림연안3_연안,2009-05-01,126.16,33.29444444,25.0,312.565,34.09,15.75,0.3763,3.1,7.77,7.92,286.972,3.91376,8.81726,79.9932,,101.624,0.653956,17.7167,12.4107,1,,
한림연안3_연안,2009-08-01,126.16,33.29444444,36.3,536.984,33.1747,16.8684,0.93937,4.8,6.32414,7.87,742.523,2.74146,3.13266,160.361,,173.664,0.762382,10.5614,22.1374,1,,
한림연안3_연안,2009-11-01,126.16,33.29444444,32.0,221.215,34.1368,20.1695,1.34518,1.6,7.69026,8.15,487.187,13.624,3.9861,114.757,,139.653,0.0871419,11.2718,17.2706,1,,
거진연안2_연안,2010-02-01,128.4597222,38.44027778,12.0,225.0,33.96,3.36,0.433333,13.8,11.3534,8.1,307.0,1.0,16.0,93.0,,103.0,0.336,9.0,41.0,1,,
거진연안2_연안,2010-05-01,128.4597222,38.44027778,14.5,280.223,33.84,9.3,1.424,17.0,9.77475,8.2,35.0,1.0,2.0,1.0,,22.0,0.88,20.0,30.0,1,,
거진연안2_연안,2010-08-01,128.4597222,38.44027778,11.0,176.576,33.52,10.17,1.732,12.6,9.34422,8.2,28.0,1.0,0.0,5.0,,36.0,1.2,30.0,31.0,1,,
거진연안2_연안,2010-11-01,128.4597222,38.44027778,13.0,290.555,32.96,14.2,5.56,12.4,8.53098,8.2,18.0,0.0,1.0,15.0,,26.0,0.624,11.0,9.0,1,,
한림연안3_연안,2010-02-01,126.16,33.29444444,45.0,254.13,34.3927,14.5221,0.90658,3.4,8.09787,8.19,457.128,2.38055,12.1309,96.8916,,105.061,0.405352,5.78913,17.1929,1,,
한림연안3_연안,2010-05-01,126.16,33.29444444,25.0,135.88,34.322,15.6385,1.43363,1.3,7.64,8.05573,271.272,3.92155,7.74562,50.0947,,60.9073,0.0,6.891,12.462,1,,
한림연안3_연안,2010-08-01,126.16,33.29444444,36.3,224.821,33.8007,16.2968,0.64254,0.7,6.55991,8.0,693.078,2.2853,14.4248,94.2166,,111.362,0.639821,14.8604,22.0437,1,,
한림연안3_연안,2010-11-01,126.16,33.29444444,32.0,190.87,34.3264,19.2847,1.20107,2.6,6.77342,8.13,455.838,1.77361,12.3749,73.0696,,77.0562,0.758838,2.21297,14.0767,1,,
거진연안2_연안,2011-03-05,128.4597222,38.44027778,12.0,104.933,33.51,2.39,2.8972,3.2,11.5607,8.19,193.928,0.574,8.091,1.204,,4.326,0.999451,2.548,12.896,1,,
거진연안2_연안,2011-05-03,128.4597222,38.44027778,14.5,186.195,33.73,6.96,2.6708,6.8,10.3169,8.2,41.1599,0.321443,12.1854,5.40067,,14.3271,0.986667,8.60494,28.7439,1,,
거진연안2_연안,2011-08-03,128.4597222,38.44027778,11.0,202.468,32.6756,19.5828,1.131,1.2,11.5607,8.19,463.792,0.154,0.2015,3.997,,14.21,0.811234,10.059,10.385,1,,
거진연안2_연안,2011-11-02,128.4597222,38.44027778,13.0,173.159,33.3402,16.2937,1.334,3.2,8.30774,8.24,154.42,1.12,1.767,16.485,,24.647,0.453633,7.042,11.284,1,,
한림연안3_연안,2011-02-23,126.16,33.29444444,45.0,401.663,34.4776,14.4465,0.87,3.9,9.5596,8.09603,110.572,3.78,9.61,42.224,,69.118,1.82272,23.114,44.02,1,,
한림연안3_연안,2011-05-18,126.16,33.29444444,25.0,244.702,34.3638,15.1417,0.899,1.2,8.29,8.34795,184.307,2.11331,10.9009,37.9076,,53.8496,0.170742,13.8286,12.4825,1,,
한림연안3_연안,2011-08-11,126.16,33.29444444,36.3,249.977,31.67,22.76,1.2152,4.0,7.00621,8.33,496.468,2.394,1.8135,53.018,,81.578,2.32687,26.166,7.161,1,,
한림연안3_연안,2011-11-02,126.16,33.29444444,32.0,73.304,34.2668,22.1216,0.667,3.4,6.68665,8.29,141.176,1.764,1.674,18.571,,26.159,0.607976,5.824,7.9825,1,,
거진연안2_연안,2012-02-06,128.4597222,38.44027778,17.0,186.1,34.2,5.88,0.67,1.0,9.46,8.2,236.8,3.2,12.3,76.7,,85.6,0.53,5.7,20.0,1,,
거진연안2_연안,2012-05-06,128.4597222,38.44027778,17.0,126.2,34.14,12.94,1.33,4.0,8.88,8.19,47.8,0.3,0.7,3.0,,3.4,1.05,0.2,14.0,1,,
거진연안2_연안,2012-08-07,128.4597222,38.44027778,18.0,101.1,33.87,19.6,0.87,2.8,7.08,8.15,77.6,0.7,2.0,9.0,,13.3,0.82,3.5,12.3,1,,
거진연안2_연안,2012-11-20,128.4597222,38.44027778,17.0,119.5,33.34,12.27,1.62,3.8,8.29,8.13,104.7,1.6,0.8,28.4,,32.5,0.44,2.6,9.6,1,,
한림연안3_연안,2012-03-07,126.16,33.29444444,28.0,145.5,34.44,14.18,0.43,6.0,8.83,8.19,180.3,2.7,10.6,72.9,,78.2,0.68,2.6,21.4,1,,
한림연안3_연안,2012-05-24,126.16,33.29444444,26.0,184.5,34.11,16.7,0.41,25.9,7.36,7.97,281.9,4.5,6.1,73.7,,80.8,0.42,2.6,12.4,1,,
한림연안3_연안,2012-08-21,126.16,33.29444444,24.0,188.2,32.24,20.44,1.48,4.2,6.99,7.96,222.3,4.6,3.6,41.0,,48.9,0.69,3.3,18.6,1,,
한림연안3_연안,2012-11-30,126.16,33.29444444,27.0,172.4,33.97,17.8,2.32,41.0,7.3,8.2,251.9,7.6,10.3,82.9,,97.0,0.19,6.6,12.3,1,,
거진연안2_연안,2013-02-14,128.4597222,38.44027778,17.0,174.3,33.93,5.45,0.87,3.4,9.54,8.04,241.0,2.4,11.4,73.4,,93.8,0.8,18.0,11.5,1,,
거진연안2_연안,2013-05-13,128.4597222,38.44027778,4.8,153.1,33.97,12.47,1.8,5.1,9.1,8.14,16.5,0.5,0.2,1.6,,36.7,0.84,34.6,8.4,1,,
거진연안2_연안,2013-08-13,128.4597222,38.44027778,18.0,109.5,32.88,24.5,11.46,1.5,7.4,8.11,30.2,0.1,0.6,0.3,,1.5,1.21,1.1,7.0,1,,
거진연안2_연안,2013-11-06,128.4597222,38.44027778,17.0,136.9,33.13,16.6,1.36,2.5,7.27,8.26,92.4,0.2,0.2,3.7,,8.1,0.93,4.2,10.0,1,,
한림연안3_연안,2013-02-17,126.16,33.29444444,23.8,158.2,34.11,14.2,1.27,2.2,8.29,8.22,253.8,2.2,12.7,76.9,,79.5,1.55,0.4,14.1,1,,
한림연안3_연안,2013-05-22,126.16,33.29444444,20.0,119.6,33.89,15.86,2.71,0.8,8.11,8.15,169.0,2.6,6.4,29.5,,44.1,0.44,12.0,9.4,1,,
한림연안3_연안,2013-08-15,126.16,33.29444444,20.0,176.6,32.99,20.53,1.1,0.7,5.92,7.97,286.5,2.5,11.1,68.1,,75.3,0.86,4.7,13.5,1,,
한림연안3_연안,2013-11-15,126.16,33.29444444,24.0,136.6,34.2,20.6,0.89,24.9,7.08,8.15,189.4,2.8,7.6,48.6,,56.3,0.47,4.9,21.3,1,,
가로림연안4_연안,2014-02-23,126.3336111,36.9225,8.5,387.2,31.46,4.18,1.54,31.0,11.2,8.04,357.3,1.4,23.6,106.5,,109.0,1.15,1.1,32.0,1,,
가로림연안4_연안,2014-05-23,126.3336111,36.9225,10.0,444.1,31.18,13.31,2.32,15.8,9.36,8.07,246.7,4.5,13.9,145.2,,165.0,0.87,15.2,23.6,1,,
가로림연안4_연안,2014-08-15,126.3336111,36.9225,10.5,409.6,31.28,21.98,0.93,14.9,7.03,8.11,373.9,10.3,19.3,98.6,,154.4,1.25,45.5,34.0,1,,
가로림연안4_연안,2014-11-08,126.3336111,36.9225,10.7,415.1,32.09,15.24,1.37,25.6,7.79,8.18,266.5,25.6,15.8,47.7,,84.1,1.02,10.8,37.9,1,,
거진연안2_연안,2014-02-26,128.4597222,38.44027778,19.0,181.0,33.89,4.48,1.57,3.6,10.28,8.18,217.1,2.3,14.3,61.7,,64.6,0.24,0.6,14.7,1,,
거진연안2_연안,2014-05-26,128.4597222,38.44027778,17.0,248.5,34.17,11.02,2.93,3.1,9.58,8.19,85.0,0.4,4.1,3.0,,29.8,0.31,26.4,19.7,1,,
거진연안2_연안,2014-08-13,128.4597222,38.44027778,18.0,174.4,33.37,22.0,0.53,0.1,8.01,8.25,19.3,0.3,2.6,1.4,,2.1,1.24,0.4,8.9,1,,
거진연안2_연안,2014-11-05,128.4597222,38.44027778,19.0,201.9,33.51,17.08,0.93,19.1,8.02,8.17,104.8,0.1,2.0,2.3,,5.3,0.71,3.0,7.8,1,,
한림연안3_연안,2014-02-06,126.16,33.29444444,15.0,218.1,34.39,14.58,0.41,34.3,8.69,8.15,248.9,2.0,12.1,78.4,,82.9,0.41,2.5,15.4,1,,
한림연안3_연안,2014-05-06,126.16,33.29444444,45.0,235.7,34.31,16.71,0.04,10.1,7.75,8.14,233.6,2.9,8.8,47.7,,57.0,0.47,6.5,12.3,1,,
한림연안3_연안,2014-08-13,126.16,33.29444444,47.0,296.7,33.85,18.39,0.4,11.6,6.43,8.13,326.7,1.5,11.6,121.3,,124.5,1.06,1.6,14.7,1,,
한림연안3_연안,2014-11-19,126.16,33.29444444,46.0,239.4,33.89,18.56,0.43,8.0,7.11,8.1,262.1,3.9,7.9,75.4,,84.2,0.75,4.9,14.1,1,,
가로림연안4_연안,2015-02-15,126.3336111,36.9225,13.2,392.294,32.101,3.3743,1.096,26.0,10.7262,8.18,367.84,1.806,21.545,176.176,,179.578,1.39802,1.596,46.1881,1,,
가로림연안4_연안,2015-05-10,126.3336111,36.9225,16.8,406.875,31.924,9.827,3.824,23.8,10.0349,8.15,84.98,2.464,12.927,123.942,,126.77,1.17811,0.364,36.2238,1,,
가로림연안4_연안,2015-08-08,126.3336111,36.9225,14.2,294.188,31.9233,21.8996,2.8,7.0,7.74618,8.04,156.24,14.854,9.765,41.3,,66.402,1.23352,10.3973,21.8429,1,,
가로림연안4_연안,2015-11-12,126.3336111,36.9225,16.2,317.077,31.9081,14.9887,0.732,14.8,8.43128,8.09,452.869,15.9273,22.4543,91.8027,,119.0,1.0052,11.27,32.9536,1,,
거진연안2_연안,2015-02-03,128.4597222,38.44027778,21.0,305.707,34.0076,4.9201,0.362,1.8,10.5924,8.12,223.1,2.198,9.889,57.456,,64.218,0.445942,4.564,21.8352,1,,
거진연안2_연안,2015-05-08,128.4597222,38.44027778,20.0,223.32,33.92,4.2434,2.18,0.1,11.06,8.07,217.616,0.672,7.874,36.19,,41.146,0.859411,4.284,20.0874,1,,
거진연안2_연안,2015-08-05,128.4597222,38.44027778,17.0,183.551,33.4976,12.5155,0.534,1.9,10.1119,8.14,47.964,0.882,2.945,2.338,,20.174,0.842094,16.954,12.0872,1,,
거진연안2_연안,2015-11-20,128.4597222,38.44027778,20.0,181.367,33.1802,13.7081,0.4,1.2,8.5671,8.17,172.452,2.38,4.65,20.762,,46.214,0.89659,23.072,9.84498,1,,
한림연안3_연안,2015-02-11,126.16,33.29444444,31.0,197.531,34.2323,14.0977,0.48,4.1,8.46211,8.21,281.2,2.492,11.718,88.382,,95.788,0.630445,4.914,16.6913,1,,
한림연안3_연안,2015-05-27,126.16,33.29444444,22.0,155.789,33.6137,16.2314,2.0,2.8,7.85793,8.17,293.804,1.19,4.433,35.966,,40.46,0.999441,3.304,10.1562,1,,
한림연안3_연안,2015-08-20,126.16,33.29444444,25.0,173.121,32.2629,24.8285,1.342,1.5,6.75,8.15,224.224,1.078,2.635,43.89,,53.606,0.870226,8.638,8.81206,1,,
한림연안3_연안,2015-11-04,126.16,33.29444444,38.0,251.71,33.4,21.21,0.596,0.9,7.01,8.15,140.868,2.576,4.991,32.816,,56.532,0.930528,21.14,9.4333,1,,
가로림연안4_연안,2016-02-01,126.3336111,36.9225,11.0,434.4,32.07,3.88,3.71,23.0,11.66,8.31,436.3,2.0,16.0,131.0,,135.4,1.21,2.4,17.1,1,,
가로림연안4_연안,2016-05-01,126.3336111,36.9225,18.5,336.8,31.95,12.56,0.55,12.8,8.51,8.09,350.8,5.8,14.0,181.7,,195.2,0.68,7.7,35.1,1,,
가로림연안4_연안,2016-08-01,126.3336111,36.9225,15.5,311.6,31.69,24.01,5.14,23.8,6.5,8.04,214.9,8.8,9.2,28.7,,55.5,1.37,17.9,43.2,1,,
가로림연안4_연안,2016-11-01,126.3336111,36.9225,16.0,293.7,32.26,13.34,0.34,8.5,8.06,8.14,424.9,11.0,24.5,110.5,,132.5,0.72,11.0,36.6,1,,
거진연안2_연안,2016-02-01,128.4597222,38.44027778,7.0,219.2,33.81,4.73,1.27,20.9,11.12,8.21,175.8,2.2,6.1,47.7,,61.7,1.31,11.7,12.2,1,,
거진연안2_연안,2016-05-01,128.4597222,38.44027778,8.0,143.8,33.93,12.54,0.39,4.6,9.35,7.97,86.1,1.5,3.3,1.2,,5.1,0.8,2.4,12.7,1,,
거진연안2_연안,2016-08-01,128.4597222,38.44027778,9.0,123.6,33.05,15.98,0.51,3.7,8.52,7.98,45.7,0.7,0.9,0.1,,14.5,0.9,13.6,9.2,1,,
거진연안2_연안,2016-11-01,128.4597222,38.44027778,10.0,160.6,33.25,12.09,2.44,8.4,8.24,8.28,116.9,2.5,5.4,25.7,,46.8,0.99,18.5,16.6,1,,
한림연안3_연안,2016-02-01,126.16,33.29444444,35.0,288.7,34.47,13.87,0.26,3.8,8.6,8.26,187.4,2.6,9.7,65.4,,80.0,1.79,12.0,11.4,1,,
한림연안3_연안,2016-05-01,126.16,33.29444444,16.0,172.1,34.34,16.2,0.12,6.4,8.29,8.24,173.4,2.4,5.1,43.2,,60.0,0.9,14.4,9.5,1,,
한림연안3_연안,2016-08-01,126.16,33.29444444,40.0,221.2,33.45,15.66,0.07,5.7,7.53,8.14,317.6,0.7,14.9,107.5,,117.7,0.39,9.5,20.2,1,,
한림연안3_연안,2016-11-01,126.16,33.29444444,47.0,157.1,34.19,20.05,0.8,2.7,6.83,8.24,238.4,2.5,8.4,71.3,,117.3,0.89,43.4,12.3,1,,
가로림연안4_연안,2017-02-07,126.3336111,36.9225,20.0,278.4,32.18,4.53,0.54,,10.45,8.2,,1.8,,,,166.3,1.72,3.2,31.2,1,,16.2
가로림연안4_연안,2017-05-18,126.3336111,36.9225,22.0,322.5,32.06,11.47,4.28,,9.94,8.09,63.5,3.1,,,,130.6,1.59,0.1,35.1,1,,19.8
가로림연안4_연안,2017-08-12,126.3336111,36.9225,12.0,314.6,31.68,23.72,2.25,,7.63,8.04,,12.8,,48.7,,62.7,1.68,1.1,30.4,1,,20.6
가로림연안4_연안,2017-11-20,126.3336111,36.9225,14.0,243.5,32.1,10.1,0.92,,9.3,8.17,,11.1,,90.0,,112.2,2.04,11.1,31.2,1,,23.7
거진연안2_연안,2017-02-19,128.4597222,38.44027778,9.0,153.0,34.34,9.88,0.51,,9.28,8.28,,2.6,,,,77.1,0.9,2.2,24.5,1,,13.4
거진연안2_연안,2017-05-12,128.4597222,38.44027778,10.0,124.3,34.31,12.32,1.79,,9.13,8.18,148.3,1.8,,27.6,,29.8,0.77,0.5,18.4,1,,2.2
거진연안2_연안,2017-08-20,128.4597222,38.44027778,8.0,113.1,31.63,23.65,0.94,,7.19,8.22,,0.4,1.2,12.9,,13.8,1.21,0.4,6.1,1,,11.3
거진연안2_연안,2017-11-22,128.4597222,38.44027778,9.0,157.9,33.66,14.16,1.09,,8.41,8.23,,7.0,,,,61.0,0.89,6.9,18.5,1,,6.9
한림연안3_연안,2017-02-26,126.16,33.29444444,20.0,180.2,34.58,14.65,0.04,,8.85,8.14,,4.1,,67.7,,76.0,1.04,4.2,17.5,1,,4.8
한림연안3_연안,2017-05-14,126.16,33.29444444,24.0,191.8,34.38,16.2,1.37,,8.89,8.2,,3.9,,45.7,,50.9,1.56,1.3,19.7,1,,18.2
한림연안3_연안,2017-08-17,126.16,33.29444444,21.0,175.9,32.74,19.57,0.58,,6.9,8.06,,2.3,,76.8,,79.1,1.41,0.0,20.7,1,,10.7
한림연안3_연안,2017-11-01,126.16,33.29444444,34.0,146.8,33.76,21.15,0.22,,7.21,8.14,,2.9,,40.1,,43.1,2.93,0.1,13.5,1,,0.8
가로림연안4_연안,2018-02-08,126.3336111,36.9225,17.0,296.5,31.99,-0.22,1.93,,10.32,8.28,,2.7,,,,161.8,2.02,4.8,32.5,1,,19.8
가로림연안4_연안,2018-05-15,126.3336111,36.9225,20.0,239.1,31.64,11.18,3.0,,7.37,8.06,67.1,1.4,1.4,81.1,,89.2,2.56,6.6,24.9,1,,35.3
가로림연안4_연안,2018-08-13,126.3336111,36.9225,17.0,196.8,31.65,25.99,1.96,,7.03,8.01,,4.0,,13.7,,45.9,2.16,28.2,33.6,1,,47.1
가로림연안4_연안,2018-11-12,126.3336111,36.9225,18.0,296.4,31.23,14.96,0.69,,7.77,8.13,,27.7,,,,172.7,1.62,12.4,33.0,1,,13.7
거진연안2_연안,2018-02-08,128.4597222,38.44027778,9.0,202.2,34.08,2.71,0.38,,11.12,8.15,,2.8,,,,131.7,0.93,14.4,26.6,1,,17.3
거진연안2_연안,2018-05-05,128.4597222,38.44027778,6.5,161.7,33.96,10.17,1.08,,9.68,8.2,,0.9,,40.5,,51.4,2.34,10.0,19.4,1,,4.5
거진연안2_연안,2018-08-09,128.4597222,38.44027778,11.0,91.7,33.28,20.12,1.53,,8.1,8.07,33.8,0.1,0.0,1.8,,15.1,1.86,13.2,9.8,1,,7.3
거진연안2_연안,2018-11-03,128.4597222,38.44027778,9.0,122.1,33.28,15.57,1.84,,8.18,8.3,139.0,1.6,0.8,10.8,,19.1,0.82,6.8,13.0,1,,2.2
한림연안3_연안,2018-02-25,126.16,33.29444444,20.0,152.4,34.39,13.89,0.35,,8.99,8.24,,3.8,,68.3,,78.8,0.96,6.7,23.4,1,,5.2
한림연안3_연안,2018-05-11,126.16,33.29444444,17.0,135.5,34.34,16.44,0.35,,8.35,8.3,,1.0,,16.7,,23.8,0.94,6.2,22.5,1,,26.0
한림연안3_연안,2018-08-30,126.16,33.29444444,26.0,245.4,33.51,16.78,1.14,,6.41,8.15,69.4,1.2,0.0,1.0,,22.7,1.96,20.5,24.5,1,,3.6
한림연안3_연안,2018-11-15,126.16,33.29444444,20.0,123.2,33.91,20.29,0.16,,8.65,7.72,,9.3,,34.9,,55.1,1.6,10.9,13.5,1,,7.6
가로림연안4_연안,2019-02-12,126.3336111,36.9225,22.0,318.0,31.7,3.24,3.23,,10.49,7.97,,1.7,,,,164.0,2.38,5.2,37.9,1,,22.6
가로림연안4_연안,2019-05-06,126.3336111,36.9225,20.0,339.9,31.74,11.03,1.13,,9.51,8.1,145.4,2.9,,108.8,,242.3,1.68,130.7,27.3,1,,26.3
가로림연안4_연안,2019-08-06,126.3336111,36.9225,14.0,246.7,31.66,25.43,3.66,,7.66,8.08,,4.2,,28.2,,72.1,1.76,39.6,30.9,1,,23.2
가로림연안4_연안,2019-11-09,126.3336111,36.9225,20.0,203.4,31.92,16.53,2.26,,8.2,8.06,,8.3,,53.3,,65.3,1.27,3.7,32.2,1,,8.9
거진연안2_연안,2019-02-17,128.4597222,38.44027778,7.0,222.4,34.1,5.02,0.48,,9.59,8.19,,3.6,,,,108.9,1.13,4.9,30.2,1,,11.0
거진연안2_연안,2019-05-02,128.4597222,38.44027778,9.0,145.1,33.79,13.89,0.95,,9.43,8.16,,1.0,,14.3,,30.4,1.39,15.2,17.5,1,,6.3
거진연안2_연안,2019-08-08,128.4597222,38.44027778,9.5,89.0,33.6,19.81,2.02,,8.4,8.18,145.3,0.2,0.5,2.7,,3.8,1.55,2.3,12.5,1,,6.0
거진연안2_연안,2019-11-10,128.4597222,38.44027778,10.0,122.8,33.14,17.52,1.79,,8.25,8.12,141.2,1.7,1.6,5.2,,18.1,0.59,11.3,14.8,1,,3.8
한림연안3_연안,2019-02-27,126.16,33.29444444,27.0,81.0,34.32,15.18,0.27,,9.26,8.21,,2.9,,63.0,,70.5,0.74,4.6,12.1,1,,2.6
한림연안3_연안,2019-05-08,126.16,33.29444444,15.0,155.8,34.34,16.32,0.08,,10.34,8.15,,2.5,,36.7,,39.2,0.95,0.0,16.6,1,,14.1
한림연안3_연안,2019-08-13,126.16,33.29444444,16.0,186.6,32.5,21.68,0.32,,6.85,8.17,,1.5,,4.1,,8.8,3.48,4.1,15.3,1,,3.7
한림연안3_연안,2019-11-05,126.16,33.29444444,21.0,155.5,33.91,22.01,0.85,,7.81,8.2,97.0,1.8,,22.0,,30.4,1.47,6.5,10.0,1,,4.1
거진연안2_연안,2007-02-01,128.4597222,38.44027778,12.0,105.724,32.93,7.44,0.26,9.0,9.42,7.89,207.089,4.026,17.868,8.338,,33.031,0.63,20.667,27.293,1,,
